State,Mode,Year,Commute mode share (percent)
Virginia,Public transportation,2018,0.045276314
Virginia,Worked at home,2018,0.056095039
Virginia,Carpool,2018,0.091145139
Virginia,Drove alone,2018,0.76653838
Virginia,Bicycle,2017,0.004107368
Virginia,Walked,2017,0.025882952
Virginia,"Taxi, motorcycle, or other",2017,0.014035654
Virginia,Public transportation,2017,0.041773739
Virginia,Worked at home,2017,0.053886805
Virginia,Carpool,2017,0.08656031
Virginia,Drove alone,2017,0.773753172
Virginia,Bicycle,2016,0.004098049
Virginia,Walked,2016,0.026129547
Virginia,"Taxi, motorcycle, or other",2016,0.01418066
Virginia,Public transportation,2016,0.041353934
Virginia,Worked at home,2016,0.050318852
Virginia,Carpool,2016,0.09474036
Virginia,Drove alone,2016,0.769178598
Virginia,Bicycle,2015,0.004106706
Virginia,Walked,2015,0.023465123
Virginia,"Taxi, motorcycle, or other",2015,0.012777095
Virginia,Public transportation,2015,0.047241942
Virginia,Worked at home,2015,0.046358116
Virginia,Carpool,2015,0.090963157
Virginia,Drove alone,2015,0.77508786
Virginia,Bicycle,2014,0.004350134
Virginia,Walked,2014,0.022447597
Virginia,"Taxi, motorcycle, or other",2014,0.012200161
Virginia,Public transportation,2014,0.047019443
Virginia,Worked at home,2014,0.043624631
Virginia,Carpool,2014,0.093119986
Virginia,Drove alone,2014,0.777238048
Virginia,Bicycle,2013,0.004682958
Virginia,Walked,2013,0.024744426
Virginia,"Taxi, motorcycle, or other",2013,0.012942216
Virginia,Public transportation,2013,0.044046387
Virginia,Worked at home,2013,0.045361089
Virginia,Carpool,2013,0.093738553
Virginia,Drove alone,2013,0.774484372
Virginia,Bicycle,2012,0.00384857
Virginia,Walked,2012,0.02216633
Virginia,"Taxi, motorcycle, or other",2012,0.010385946
Virginia,Public transportation,2012,0.043992117
Virginia,Worked at home,2012,0.047325713
Virginia,Carpool,2012,0.099133694
Virginia,Drove alone,2012,0.77314763
Virginia,Bicycle,2011,0.003457414
Virginia,Walked,2011,0.023360851
Virginia,"Taxi, motorcycle, or other",2011,0.010219535
Virginia,Public transportation,2011,0.045036515
Virginia,Worked at home,2011,0.045560045
Virginia,Carpool,2011,0.091527996
Virginia,Drove alone,2011,0.780837644
Virginia,Bicycle,2010,0.00335212
Virginia,Walked,2010,0.027039031
Virginia,"Taxi, motorcycle, or other",2010,0.011122506
Virginia,Public transportation,2010,0.043830055
Virginia,Worked at home,2010,0.043435061
Virginia,Carpool,2010,0.099830041
Virginia,Drove alone,2010,0.771391186
Washington,Bicycle,2022,0.006094044
Washington,Walked,2022,0.03135585
Washington,"Taxi, motorcycle, or other",2022,0.010890082
Washington,Public transportation,2022,0.031457838
Washington,Worked at home,2022,0.204527591
Washington,Carpool,2022,0.087153959
Washington,Drove alone,2022,0.628520635
Washington,Bicycle,2021,0.00563471
Washington,Walked,2021,0.027890028
Washington,"Taxi, motorcycle, or other",2021,0.012840236
Washington,Public transportation,2021,0.021236278
Washington,Worked at home,2021,0.241959109
Washington,Carpool,2021,0.070669004
Washington,Drove alone,2021,0.619770637
Washington,"Taxi, motorcycle, or other",2020,0.049543719
Washington,Public transportation,2020,0.035007677
Washington,Worked at home,2020,0.208164107
Washington,Carpool,2020,0.079074184
Washington,Drove alone,2020,0.628210313
Washington,Bicycle,2019,0.008744804
Washington,Walked,2019,0.034841986
Washington,"Taxi, motorcycle, or other",2019,0.011532356
Washington,Public transportation,2019,0.071084731
Washington,Worked at home,2019,0.06510895
Washington,Carpool,2019,0.099519107
Washington,Drove alone,2019,0.709168066
Washington,Bicycle,2018,0.009061338
Washington,Walked,2018,0.036727917
Washington,"Taxi, motorcycle, or other",2018,0.012027771
Washington,Public transportation,2018,0.069701067
Washington,Worked at home,2018,0.06522054
Washington,Carpool,2018,0.097595812
Washington,Drove alone,2018,0.709665555
Washington,Bicycle,2017,0.006958648
Washington,Walked,2017,0.03435587
Washington,"Taxi, motorcycle, or other",2017,0.011060941
Washington,Public transportation,2017,0.065381849
Washington,Worked at home,2017,0.063293975
Washington,Carpool,2017,0.101751017
Washington,Drove alone,2017,0.7171977
Washington,Bicycle,2016,0.008622738
Washington,Walked,2016,0.037403831
Washington,"Taxi, motorcycle, or other",2016,0.012332772
Washington,Public transportation,2016,0.063625533
Washington,Worked at home,2016,0.058701268
Washington,Carpool,2016,0.098790221
Washington,Drove alone,2016,0.720523636
Washington,Bicycle,2015,0.009745932
Washington,Walked,2015,0.036632161
Washington,"Taxi, motorcycle, or other",2015,0.012198063
Washington,Public transportation,2015,0.062458747
Washington,Worked at home,2015,0.056492467
Washington,Carpool,2015,0.098090298
Washington,Drove alone,2015,0.724382332
Washington,Bicycle,2014,0.009883586
Washington,Walked,2014,0.034912818
Washington,"Taxi, motorcycle, or other",2014,0.012219426
Washington,Public transportation,2014,0.063420883
Washington,Worked at home,2014,0.054634668
Washington,Carpool,2014,0.101412502
Washington,Drove alone,2014,0.723516118
Washington,Bicycle,2013,0.008361029
Washington,Walked,2013,0.034877407
Washington,"Taxi, motorcycle, or other",2013,0.013186415
Washington,Public transportation,2013,0.062754056
Washington,Worked at home,2013,0.053141666
Washington,Carpool,2013,0.100689341
Washington,Drove alone,2013,0.726990086
Washington,Bicycle,2012,0.009334193
Washington,Walked,2012,0.03577316
Washington,"Taxi, motorcycle, or other",2012,0.012178806
Washington,Public transportation,2012,0.058275125
Washington,Worked at home,2012,0.05508692
Washington,Carpool,2012,0.107191538
Washington,Drove alone,2012,0.722160259
Washington,Bicycle,2011,0.008277593
Washington,Walked,2011,0.034478294
Washington,"Taxi, motorcycle, or other",2011,0.011518701
Washington,Public transportation,2011,0.056287891
Washington,Worked at home,2011,0.054923197
Washington,Carpool,2011,0.101719572
Washington,Drove alone,2011,0.732794752
Washington,Bicycle,2010,0.009151272
Washington,Walked,2010,0.034775818
Washington,"Taxi, motorcycle, or other",2010,0.012491749
Washington,Public transportation,2010,0.054923716
Washington,Worked at home,2010,0.05348669
Washington,Carpool,2010,0.104831301
Washington,Drove alone,2010,0.730339454
West Virginia,Bicycle,2022,0.000606717
West Virginia,Walked,2022,0.023623434
West Virginia,"Taxi, motorcycle, or other",2022,0.012741053
West Virginia,Public transportation,2022,0.005922712
West Virginia,Worked at home,2022,0.091096947
West Virginia,Carpool,2022,0.082790017
West Virginia,Drove alone,2022,0.783219121
West Virginia,Bicycle,2021,0.001862013
West Virginia,Walked,2021,0.021348821
West Virginia,"Taxi, motorcycle, or other",2021,0.0113276
West Virginia,Public transportation,2021,0.00357416
West Virginia,Worked at home,2021,0.102176025
West Virginia,Carpool,2021,0.088454812
West Virginia,Drove alone,2021,0.771256569
West Virginia,"Taxi, motorcycle, or other",2020,0.039396983
West Virginia,Public transportation,2020,0.006068028
West Virginia,Worked at home,2020,0.092242218
West Virginia,Carpool,2020,0.068458825
West Virginia,Drove alone,2020,0.793833946
West Virginia,Bicycle,2019,0.001252137
West Virginia,Walked,2019,0.029020829
West Virginia,"Taxi, motorcycle, or other",2019,0.012363993
West Virginia,Public transportation,2019,0.007900092
West Virginia,Worked at home,2019,0.039226768
West Virginia,Carpool,2019,0.090363202
West Virginia,Drove alone,2019,0.81987298
West Virginia,Bicycle,2018,0.001464064
West Virginia,Walked,2018,0.026276176
West Virginia,"Taxi, motorcycle, or other",2018,0.011235492
West Virginia,Public transportation,2018,0.008506696
West Virginia,Worked at home,2018,0.034220616
West Virginia,Carpool,2018,0.085737813
West Virginia,Drove alone,2018,0.832559143
West Virginia,Bicycle,2017,0.001536523
West Virginia,Walked,2017,0.029383551
West Virginia,"Taxi, motorcycle, or other",2017,0.009234589
West Virginia,Public transportation,2017,0.009202286
West Virginia,Worked at home,2017,0.033035252
West Virginia,Carpool,2017,0.089918918
West Virginia,Drove alone,2017,0.827688881
West Virginia,Bicycle,2016,0.001105064
West Virginia,Walked,2016,0.03173958
West Virginia,"Taxi, motorcycle, or other",2016,0.008345849
West Virginia,Public transportation,2016,0.010857733
West Virginia,Worked at home,2016,0.039836032
West Virginia,Carpool,2016,0.09245608
West Virginia,Drove alone,2016,0.815659662
West Virginia,Bicycle,2015,0.001575449
West Virginia,Walked,2015,0.027383992
West Virginia,"Taxi, motorcycle, or other",2015,0.013464062
West Virginia,Public transportation,2015,0.010637399
West Virginia,Worked at home,2015,0.032489999
West Virginia,Carpool,2015,0.086953148
West Virginia,Drove alone,2015,0.827495951
West Virginia,Bicycle,2014,0.002643509
West Virginia,Walked,2014,0.028961167
West Virginia,"Taxi, motorcycle, or other",2014,0.008691081
West Virginia,Public transportation,2014,0.007387077
West Virginia,Worked at home,2014,0.025337266
West Virginia,Carpool,2014,0.097312797
West Virginia,Drove alone,2014,0.829667104
West Virginia,Bicycle,2013,0.000756583
West Virginia,Walked,2013,0.027697172
West Virginia,"Taxi, motorcycle, or other",2013,0.010868271
West Virginia,Public transportation,2013,0.0070055
West Virginia,Worked at home,2013,0.030839902
West Virginia,Carpool,2013,0.107617534
West Virginia,Drove alone,2013,0.815215037
West Virginia,Bicycle,2012,0.000888662
West Virginia,Walked,2012,0.031799664
West Virginia,"Taxi, motorcycle, or other",2012,0.008744873
West Virginia,Public transportation,2012,0.007300116
West Virginia,Worked at home,2012,0.028855629
West Virginia,Carpool,2012,0.105617246
West Virginia,Drove alone,2012,0.81679381
West Virginia,Bicycle,2011,0.000803321
West Virginia,Walked,2011,0.027499342
West Virginia,"Taxi, motorcycle, or other",2011,0.005949509
West Virginia,Public transportation,2011,0.009134004
West Virginia,Worked at home,2011,0.030215005
West Virginia,Carpool,2011,0.105134947
West Virginia,Drove alone,2011,0.821263873
West Virginia,Bicycle,2010,0.001279553
West Virginia,Walked,2010,0.030973147
West Virginia,"Taxi, motorcycle, or other",2010,0.009161652
West Virginia,Public transportation,2010,0.007117942
West Virginia,Worked at home,2010,0.028100682
West Virginia,Carpool,2010,0.093991462
West Virginia,Drove alone,2010,0.829375562
Wisconsin,Bicycle,2022,0.004857205
Wisconsin,Walked,2022,0.027080482
Wisconsin,"Taxi, motorcycle, or other",2022,0.010746287
Wisconsin,Public transportation,2022,0.010551745
Wisconsin,Worked at home,2022,0.129594557
Wisconsin,Carpool,2022,0.078061918
Wisconsin,Drove alone,2022,0.739107806
Wisconsin,Bicycle,2021,0.004766155
Wisconsin,Walked,2021,0.026746897
Wisconsin,"Taxi, motorcycle, or other",2021,0.012089561
Wisconsin,Public transportation,2021,0.008591845
Wisconsin,Worked at home,2021,0.148469571
Wisconsin,Carpool,2021,0.065796233
Wisconsin,Drove alone,2021,0.733539738
Wisconsin,"Taxi, motorcycle, or other",2020,0.03974567
Wisconsin,Public transportation,2020,0.011429029
Wisconsin,Worked at home,2020,0.135717075
Wisconsin,Carpool,2020,0.066328152
Wisconsin,Drove alone,2020,0.746780073
Wisconsin,Bicycle,2019,0.006167635
Wisconsin,Walked,2019,0.029604853
Wisconsin,"Taxi, motorcycle, or other",2019,0.00885662
Wisconsin,Public transportation,2019,0.016928306
Wisconsin,Worked at home,2019,0.050966031
Wisconsin,Carpool,2019,0.079926514
Wisconsin,Drove alone,2019,0.80755004
Wisconsin,Bicycle,2018,0.006581473
Wisconsin,Walked,2018,0.0292502
Wisconsin,"Taxi, motorcycle, or other",2018,0.008773606
Wisconsin,Public transportation,2018,0.014992541
Wisconsin,Worked at home,2018,0.04832061
Wisconsin,Carpool,2018,0.075151753
Wisconsin,Drove alone,2018,0.816929816
Wisconsin,Bicycle,2017,0.006296255
Wisconsin,Walked,2017,0.029961652
Wisconsin,"Taxi, motorcycle, or other",2017,0.009205857
Wisconsin,Public transportation,2017,0.017505249
Wisconsin,Worked at home,2017,0.04949896
Wisconsin,Carpool,2017,0.076339026
Wisconsin,Drove alone,2017,0.811193001
Wisconsin,Bicycle,2016,0.007031135
Wisconsin,Walked,2016,0.030303103
Wisconsin,"Taxi, motorcycle, or other",2016,0.008973122
Wisconsin,Public transportation,2016,0.017426119
Wisconsin,Worked at home,2016,0.047148065
Wisconsin,Carpool,2016,0.082198478
Wisconsin,Drove alone,2016,0.806919978
Wisconsin,Bicycle,2015,0.008183208
Wisconsin,Walked,2015,0.031603047
Wisconsin,"Taxi, motorcycle, or other",2015,0.009002215
Wisconsin,Public transportation,2015,0.019134901
Wisconsin,Worked at home,2015,0.040867619
Wisconsin,Carpool,2015,0.078865793
Wisconsin,Drove alone,2015,0.812343217
Wisconsin,Bicycle,2014,0.007927705
Wisconsin,Walked,2014,0.03223248
Wisconsin,"Taxi, motorcycle, or other",2014,0.00966274
Wisconsin,Public transportation,2014,0.018979448
Wisconsin,Worked at home,2014,0.040752236
Wisconsin,Carpool,2014,0.081654315
Wisconsin,Drove alone,2014,0.808791076
Wisconsin,Bicycle,2013,0.008319425
Wisconsin,Walked,2013,0.03540876
Wisconsin,"Taxi, motorcycle, or other",2013,0.008554359
Wisconsin,Public transportation,2013,0.019801777
Wisconsin,Worked at home,2013,0.040633648
Wisconsin,Carpool,2013,0.082066001
Wisconsin,Drove alone,2013,0.805216029
Wisconsin,Bicycle,2012,0.008734473
Wisconsin,Walked,2012,0.032733559
Wisconsin,"Taxi, motorcycle, or other",2012,0.010028072
Wisconsin,Public transportation,2012,0.017994671
Wisconsin,Worked at home,2012,0.039069766
Wisconsin,Carpool,2012,0.089373701
Wisconsin,Drove alone,2012,0.802065759
Wisconsin,Bicycle,2011,0.006883497
Wisconsin,Walked,2011,0.034014442
Wisconsin,"Taxi, motorcycle, or other",2011,0.008865881
Wisconsin,Public transportation,2011,0.019630073
Wisconsin,Worked at home,2011,0.043157799
Wisconsin,Carpool,2011,0.08908675
Wisconsin,Drove alone,2011,0.798361557
Wisconsin,Bicycle,2010,0.007522892
Wisconsin,Walked,2010,0.031447993
Wisconsin,"Taxi, motorcycle, or other",2010,0.009323846
Wisconsin,Public transportation,2010,0.016690102
Wisconsin,Worked at home,2010,0.041827322
Wisconsin,Carpool,2010,0.088048435
Wisconsin,Drove alone,2010,0.80513941
Wyoming,Bicycle,2022,0.009356045
Wyoming,Walked,2022,0.034687354
Wyoming,"Taxi, motorcycle, or other",2022,0.010912484
Wyoming,Public transportation,2022,0.009627638
Wyoming,Worked at home,2022,0.091060398
Wyoming,Carpool,2022,0.082143081
Wyoming,Drove alone,2022,0.762212999
Wyoming,Bicycle,2021,0.007509837
Wyoming,Walked,2021,0.033565092
Wyoming,"Taxi, motorcycle, or other",2021,0.010295175
Wyoming,Public transportation,2021,0.007939978
Wyoming,Worked at home,2021,0.089490459
Wyoming,Carpool,2021,0.092258169
Wyoming,Drove alone,2021,0.758941289
Wyoming,"Taxi, motorcycle, or other",2020,0.056464153
Wyoming,Public transportation,2020,0.00558508
Wyoming,Worked at home,2020,0.088448481
Wyoming,Carpool,2020,0.085414209
Wyoming,Drove alone,2020,0.764088077
Wyoming,Bicycle,2019,0.010431759
Wyoming,Walked,2019,0.029524453
Wyoming,"Taxi, motorcycle, or other",2019,0.006872225
Wyoming,Public transportation,2019,0.011630195
Wyoming,Worked at home,2019,0.057263774
Wyoming,Carpool,2019,0.115135709
Wyoming,Drove alone,2019,0.769141884
Wyoming,Bicycle,2018,0.011339797
Wyoming,Walked,2018,0.042614725
Wyoming,"Taxi, motorcycle, or other",2018,0.012088287
Wyoming,Public transportation,2018,0.012288587
Wyoming,Worked at home,2018,0.062170339
Wyoming,Carpool,2018,0.10151701
Wyoming,Drove alone,2018,0.757981256
Wyoming,Bicycle,2017,0.010628885
Wyoming,Walked,2017,0.036203407
Wyoming,"Taxi, motorcycle, or other",2017,0.012892941
Wyoming,Public transportation,2017,0.005914489
Wyoming,Worked at home,2017,0.052922316
Wyoming,Carpool,2017,0.102029411
Wyoming,Drove alone,2017,0.779408551
Wyoming,Bicycle,2016,0.006139543
Wyoming,Walked,2016,0.046081734
Wyoming,"Taxi, motorcycle, or other",2016,0.007099506
Wyoming,Public transportation,2016,0.015197654
Wyoming,Worked at home,2016,0.057942374
Wyoming,Carpool,2016,0.089983333
Wyoming,Drove alone,2016,0.777555857
Wyoming,Bicycle,2015,0.006169531
Wyoming,Walked,2015,0.045942946
Wyoming,"Taxi, motorcycle, or other",2015,0.010699847
Wyoming,Public transportation,2015,0.021970307
Wyoming,Worked at home,2015,0.041969408
Wyoming,Carpool,2015,0.100147668
Wyoming,Drove alone,2015,0.773100293
Wyoming,Bicycle,2014,0.009402399
Wyoming,Walked,2014,0.035678475
Wyoming,"Taxi, motorcycle, or other",2014,0.012454381
Wyoming,Public transportation,2014,0.016147819
Wyoming,Worked at home,2014,0.047994436
Wyoming,Carpool,2014,0.110303476
Wyoming,Drove alone,2014,0.768019014
Wyoming,Bicycle,2013,0.007830708
Wyoming,Walked,2013,0.045664235
Wyoming,"Taxi, motorcycle, or other",2013,0.0152661
Wyoming,Public transportation,2013,0.015314225
Wyoming,Worked at home,2013,0.037046331
Wyoming,Carpool,2013,0.108313338
Wyoming,Drove alone,2013,0.770565062
Wyoming,Bicycle,2012,0.011799678
Wyoming,Walked,2012,0.032454361
Wyoming,"Taxi, motorcycle, or other",2012,0.012173883
Wyoming,Public transportation,2012,0.015314402
Wyoming,Worked at home,2012,0.055214381
Wyoming,Carpool,2012,0.115559208
Wyoming,Drove alone,2012,0.757484088
Wyoming,Bicycle,2011,0.009619754
Wyoming,Walked,2011,0.034036172
Wyoming,"Taxi, motorcycle, or other",2011,0.013346011
Wyoming,Public transportation,2011,0.015439845
Wyoming,Worked at home,2011,0.041471207
Wyoming,Carpool,2011,0.108596257
Wyoming,Drove alone,2011,0.777490754
Wyoming,Bicycle,2010,0.008574399
Wyoming,Walked,2010,0.043567409
Wyoming,"Taxi, motorcycle, or other",2010,0.011904506
Wyoming,Public transportation,2010,0.016983905
Wyoming,Worked at home,2010,0.048919239
Wyoming,Carpool,2010,0.110581783
Wyoming,Drove alone,2010,0.75946876
Puerto Rico,Bicycle,2022,0.001337711
Puerto Rico,Walked,2022,0.025187944
Puerto Rico,"Taxi, motorcycle, or other",2022,0.017662213
Puerto Rico,Public transportation,2022,0.007498268
Puerto Rico,Worked at home,2022,0.058727279
Puerto Rico,Carpool,2022,0.062262025
Puerto Rico,Drove alone,2022,0.827324561
Puerto Rico,Bicycle,2021,0.000874378
Puerto Rico,Walked,2021,0.024731742
Puerto Rico,"Taxi, motorcycle, or other",2021,0.013064521
